# p1 5 p2 5 r1 0.1 r2 0.1 sigma 1 T 1 b1 1 b2 -1 x0 0 Nt 12 Nth 16 m 12 lambda 1e-07
# Jbar1 3.50068091266 Jbar2 3.50068091266 Jvar1 0.366372737071 Jvar2 0.366372737071
# t Xbar Dbar1 Dbar2 Dbar1_perfect_info
0 2.12006368278e-30 8.41928416938 -8.41928416938 4.64692365239
0.005 -1.37223421137e-15 8.36977539076 -8.36977539076 4.63930783607
0.01 -2.27189811702e-15 8.32114716734 -8.32114716734 4.63162209542
0.015 -2.80116203788e-15 8.273287487 -8.273287487 4.62386578465
0.02 -3.04682531185e-15 8.22610147155 -8.22610147155 4.61603825185
0.025 -3.08202014801e-15 8.17950932842 -8.17950932842 4.60813883885
0.03 -2.96777285205e-15 8.13344448559 -8.13344448559 4.60016688118
0.035 -2.75443145239e-15 8.08785189719 -8.08785189719 4.59212170799
0.04 -2.48296833293e-15 8.04268650837 -8.04268650837 4.58400264198
0.045 -2.1861660688e-15 7.99791186811 -7.99791186811 4.57580899933
0.05 -1.88969426547e-15 7.95349887963 -7.95349887963 4.56754008962
0.055 -1.61308481935e-15 7.90942467838 -7.90942467838 4.55919521572
0.06 -1.37061264834e-15 7.8656716281 -7.8656716281 4.55077367379
0.065 -1.17208858466e-15 7.82222642609 -7.82222642609 4.54227475311
0.07 -1.02357077828e-15 7.77907930919 -7.77907930919 4.53369773604
0.075 -9.28000627429e-16 7.7362233525 -7.7362233525 4.52504189794
0.08 -8.85768933656e-16 7.69365385333 -7.69365385333 4.51630650707
0.085 -8.95217670385e-16 7.65136779317 -7.65136779317 4.50749082451
0.09 -9.53082458117e-16 7.60936337117 -7.60936337117 4.49859410406
0.095 -1.05488055395e-15 7.56763960269 -7.56763960269 4.48961559214
0.1 -1.19524888906e-15 7.5261959771 -7.5261959771 4.48055452771
0.105 -1.36823642405e-15 7.48503216927 -7.48503216927 4.47141014219
0.11 -1.56755483938e-15 7.44414779954 -7.44414779954 4.46218165931
0.115 -1.78679133456e-15 7.40354223741 -7.40354223741 4.45286829504
0.12 -2.01958707739e-15 7.36321444431 -7.36321444431 4.4434692575
0.125 -2.25978462077e-15 7.32316285136 -7.32316285136 4.43398374682
0.13 -2.50154739088e-15 7.28338526804 -7.28338526804 4.42441095503
0.135 -2.73945414564e-15 7.24387881836 -7.24387881836 4.41475006598
0.14 -2.96857110673e-15 7.20463990087 -7.20463990087 4.40500025521
0.145 -3.18450428117e-15 7.16566416967 -7.16566416967 4.39516068979
0.15 -3.38343430991e-15 7.12694653333 -7.12694653333 4.38523052825
0.155 -3.56213601044e-15 7.08848116925 -7.08848116925 4.37520892045
0.16 -3.71798461801e-15 7.05026155088 -7.05026155088 4.36509500741
0.165 -3.84895057543e-15 7.01228048567 -7.01228048567 4.3548879212
0.17 -3.95358457437e-15 6.97453016174 -6.97453016174 4.34458678483
0.175 -4.03099441124e-15 6.93700220138 -6.93700220138 4.33419071206
0.18 -4.08081508829e-15 6.89968771979 -6.89968771979 4.32369880728
0.185 -4.10317346462e-15 6.86257738742 -6.86257738742 4.31311016536
0.19 -4.09864864294e-15 6.82566149482 -6.82566149482 4.30242387149
0.195 -4.06822916541e-15 6.78893001858 -6.78893001858 4.29163900101
0.2 -4.01326798531e-15 6.75237268737 -6.75237268737 4.28075461929
0.205 -3.93543608164e-15 6.71597904727 -6.71597904727 4.26976978148
0.21 -3.83667548887e-15 6.67973852543 -6.67973852543 4.25868353244
0.215 -3.71915242595e-15 6.64364049147 -6.64364049147 4.24749490644
0.22 -3.58521112508e-15 6.60767431596 -6.60767431596 4.23620292709
0.225 -3.43732888341e-15 6.57182942558 -6.57182942558 4.22480660706
0.23 -3.27807278759e-15 6.53609535452 -6.53609535452 4.21330494792
0.235 -3.11005849373e-15 6.50046179177 -6.50046179177 4.20169693993
0.24 -2.93591138198e-15 6.4649186241 -6.4649186241 4.18998156182
0.245 -2.75823034671e-15 6.4294559746 -6.4294559746 4.17815778059
0.25 -2.5795544288e-15 6.39406423659 -6.39406423659 4.16622455123
0.255 -2.40233244708e-15 6.35873410289 -6.35873410289 4.15418081657
0.26 -2.22889573995e-15 6.32345659057 -6.32345659057 4.14202550694
0.265 -2.06143408605e-15 6.28822306099 -6.28822306099 4.12975754
0.27 -1.901974835e-15 6.25302523549 -6.25302523549 4.11737582042
0.275 -1.75236524435e-15 6.21785520668 -6.21785520668 4.10487923965
0.28 -1.61425798744e-15 6.18270544562 -6.18270544562 4.09226667559
0.285 -1.48909976921e-15 6.14756880501 -6.14756880501 4.07953699236
0.29 -1.37812296167e-15 6.11243851861 -6.11243851861 4.06668903997
0.295 -1.28234014902e-15 6.07730819724 -6.07730819724 4.05372165399
0.3 -1.20254145299e-15 6.04217182145 -6.04217182145 4.04063365525
0.305 -1.13929449259e-15 6.00702373128 -6.00702373128 4.02742384951
0.31 -1.09294681817e-15 5.97185861331 -5.97185861331 4.01409102707
0.315 -1.06363064838e-15 5.93667148538 -5.93667148538 4.00063396246
0.32 -1.05126972878e-15 5.9014576791 -5.9014576791 3.98705141405
0.325 -1.05558812382e-15 5.86621282065 -5.86621282065 3.97334212364
0.33 -1.07612074846e-15 5.83093281006 -5.83093281006 3.95950481608
0.335 -1.11222544218e-15 5.79561379924 -5.79561379924 3.94553819884
