# p1 300 p2 300 r1 0.1 r2 0.1 sigma 1 T 1 b1 1 b2 -1 x0 0 Nt 12 Nth 16 m 12 lambda 1e-07
# Jbar1 2.36209503233 Jbar2 2.36209503233 Jvar1 0.198978098837 Jvar2 0.198978098837
# t Xbar Dbar1 Dbar2 Dbar1_perfect_info
0 -1.69703702236e-27 5.45913436153 -5.45913436148 4.64692365239
0.005 1.03883576771e-12 5.41255679287 -5.41255679282 4.63930783607
0.01 1.76443489107e-12 5.37239824734 -5.37239824729 4.63162209542
0.015 2.23914456351e-12 5.33760898663 -5.33760898658 4.62386578465
0.02 2.51630381593e-12 5.30727981382 -5.30727981378 4.61603825185
0.025 2.64122052687e-12 5.28062707457 -5.28062707454 4.60813883885
0.03 2.65206768186e-12 5.25697891182 -5.2569789118 4.60016688118
0.035 2.5807039536e-12 5.23576269342 -5.2357626934 4.59212170799
0.04 2.4534234383e-12 5.21649353586 -5.21649353585 4.58400264198
0.045 2.29163915418e-12 5.19876385102 -5.19876385102 4.57580899933
0.05 2.11250468754e-12 5.1822338466 -5.1822338466 4.56754008962
0.055 1.92947815736e-12 5.16662291418 -5.16662291419 4.55919521572
0.06 1.75283246361e-12 5.15170184247 -5.15170184247 4.55077367379
0.065 1.59011558465e-12 5.13728579633 -5.13728579634 4.54227475311
0.07 1.44656449714e-12 5.12322800556 -5.12322800558 4.53369773604
0.075 1.3254761063e-12 5.10941411005 -5.10941411006 4.52504189794
0.08 1.22853839553e-12 5.09575711122 -5.09575711124 4.51630650707
0.085 1.15612483238e-12 5.0821928823 -5.08219288232 4.50749082451
0.09 1.10755490185e-12 5.06867619246 -5.06867619248 4.49859410406
0.095 1.08132347842e-12 5.05517720286 -5.05517720288 4.48961559214
0.1 1.07530159486e-12 5.0416783947 -5.04167839471 4.48055452771
0.105 1.08691101811e-12 5.02817189199 -5.02817189201 4.47141014219
0.11 1.11327490093e-12 5.01465714405 -5.01465714407 4.46218165931
0.115 1.15134664181e-12 5.00113893468 -5.00113893469 4.45286829504
0.12 1.1980189553e-12 4.98762568739 -4.9876256874 4.4434692575
0.125 1.25021502931e-12 4.97412803781 -4.97412803782 4.43398374682
0.13 1.30496352663e-12 4.96065764643 -4.96065764644 4.42441095503
0.135 1.35945907239e-12 4.94722622662 -4.94722622663 4.41475006598
0.14 1.41110976007e-12 4.93384476465 -4.93384476466 4.40500025521
0.145 1.45757310307e-12 4.92052291003 -4.92052291004 4.39516068979
0.15 1.49678175902e-12 4.90726851623 -4.90726851623 4.38523052825
0.155 1.52696025811e-12 4.8940873131 -4.89408731311 4.37520892045
0.16 1.54663387561e-12 4.88098269404 -4.88098269404 4.36509500741
