# p1 1000 p2 1000 r1 0.1 r2 0.1 sigma 1 T 1 b1 1 b2 -1 x0 0 Nt 12 Nth 16 m 12 lambda 1e-07
# Jbar1 2.25000504931 Jbar2 2.25000504932 Jvar1 0.18199642783 Jvar2 0.18199642783
# t Xbar Dbar1 Dbar2 Dbar1_perfect_info
0.14 1.42991008171e-12 4.70648717363 -4.70648717363 4.40500025521
0.145 1.46073588273e-12 4.69315198642 -4.69315198641 4.39516068979
0.15 1.49040245016e-12 4.67990653886 -4.67990653885 4.38523052825
0.155 1.51898261521e-12 4.6667857634 -4.6667857634 4.37520892045
0.16 1.54652404946e-12 4.65381775247 -4.65381775246 4.36509500741
0.165 1.57304974546e-12 4.64102373312 -4.64102373311 4.3548879212
0.17 1.59855895648e-12 4.62841818756 -4.62841818755 4.34458678483
0.175 1.62302852051e-12 4.61600909569 -4.61600909569 4.33419071206
0.18 1.64641450022e-12 4.60379827789 -4.60379827788 4.32369880728
0.185 1.66865407582e-12 4.59178181824 -4.59178181824 4.31311016536
0.19 1.68966763408e-12 4.57995055049 -4.57995055049 4.30242387149
0.195 1.70936100124e-12 4.56829059043 -4.56829059042 4.29163900101
0.2 1.72762777323e-12 4.55678390046 -4.55678390046 4.28075461929
0.205 1.74435170089e-12 4.54540887348 -4.54540887348 4.26976978148
0.21 1.75940909247e-12 4.53414092456 -4.53414092456 4.25868353244
0.215 1.77267119998e-12 4.52295308072 -4.52295308072 4.24749490644
0.22 1.78400655974e-12 4.51181655984 -4.51181655984 4.23620292709
0.225 1.79328326131e-12 4.5007013314 -4.5007013314 4.22480660706
0.23 1.80037112238e-12 4.48957665261 -4.48957665261 4.21330494792
0.235 1.80514375056e-12 4.4784115747 -4.4784115747 4.20169693993
0.24 1.80748047594e-12 4.4671754148 -4.4671754148 4.18998156182
0.245 1.80726814111e-12 4.45583819024 -4.45583819024 4.17815778059
0.25 1.80440273814e-12 4.4443710124 -4.4443710124 4.16622455123
0.255 1.79879088422e-12 4.43274643823 -4.43274643824 4.15418081657
0.26 1.79035113005e-12 4.42093877834 -4.42093877834 4.14202550694
0.265 1.7790150971e-12 4.40892436088 -4.40892436089 4.12975754
0.27 1.76472844188e-12 4.39668175138 -4.39668175138 4.11737582042
0.275 1.74745164675e-12 4.38419192876 -4.38419192877 4.10487923965
0.28 1.72716063893e-12 4.37143841867 -4.37143841867 4.09226667559
0.285 1.70384724022e-12 4.35840738525 -4.35840738526 4.07953699236
0.29 1.67751945165e-12 4.34508768315 -4.34508768315 4.06668903997
0.295 1.64820157816e-12 4.33147087156 -4.33147087156 4.05372165399
0.3 1.61593419968e-12 4.3175511927 -4.31755119271 4.04063365525
0.305 1.58077399551e-12 4.30332551698 -4.30332551699 4.02742384951
0.31 1.54279343007e-12 4.28879325753 -4.28879325754 4.01409102707
0.315 1.50208030845e-12 4.27395625685 -4.27395625685 4.00063396246
0.32 1.45873721089e-12 4.25881864839 -4.2588186484 3.98705141405
0.325 1.41288081566e-12 4.24338669604 -4.24338669605 3.97334212364
0.33 1.36464112032e-12 4.22766861432 -4.22766861433 3.95950481608
0.335 1.31416057141e-12 4.21167437252 -4.21167437253 3.94553819884
0.34 1.26159311295e-12 4.19541548545 -4.19541548546 3.93144096159
0.345 1.20710316417e-12 4.17890479397 -4.17890479398 3.91721177573
0.35 1.15086453683e-12 4.162156238 -4.16215623801 3.90284929394
0.355 1.09305930266e-12 4.14518462492 -4.14518462493 3.88835214969
0.36 1.03387662105e-12 4.12800539593 -4.12800539594 3.87371895673
0.365 9.73511537179e-13 4.11063439307 -4.11063439308 3.85894830857
0.37 9.12163760529e-13 4.09308762928 -4.09308762929 3.84403877795
0.375 8.50036433193e-13 4.07538106381 -4.07538106382 3.82898891627
0.38 7.87334897452e-13 4.05753038516 -4.05753038517 3.81379725301
0.385 7.24265471429e-13 4.03955080361 -4.03955080363 3.79846229512
0.39 6.61034241352e-13 4.02145685501 -4.02145685502 3.78298252638
0.395 5.97845878509e-13 4.00326221763 -4.00326221764 3.76735640679
0.4 5.34902488482e-13 3.98497954349 -3.9849795435 3.75158237184
0.405 4.72402499796e-13 3.96662030545 -3.96662030546 3.73565883188
0.41 4.10539598562e-13 3.94819466115 -3.94819466116 3.71958417131
0.415 3.49501715191e-13 3.92971133472 -3.92971133473 3.7033567479
0.42 2.89470068694e-13 3.911177517 -3.91117751701 3.68697489197
0.425 2.30618273532e-13 3.89259878474 -3.89259878476 3.67043690562
0.43 1.73111513395e-13 3.87397903919 -3.8739790392 3.65374106184
0.435 1.17105785746e-13 3.85532046418 -3.85532046419 3.6368856037
0.44 6.27472203544e-14 3.83662350371 -3.83662350372 3.61986874341
0.445 1.01714744981e-14 3.81788685887 -3.81788685888 3.60268866143
0.45 -4.04967930719e-14 3.79910750365 -3.79910750366 3.58534350548
0.455 -8.91443678756e-14 3.78028071924 -3.78028071925 3.56783138958
0.46 -1.35669844181e-13 3.76140014599 -3.761400146 3.55015039301
0.465 -1.79983907789e-13 3.74245785238 -3.74245785239 3.53229855925
0.47 -2.22009537223e-13 3.72344441989 -3.7234444199 3.51427389489
0.475 -2.61682123959e-13 3.70434904279 -3.7043490428 3.49607436852
0.48 -2.98949512804e-13 3.68515964163 -3.68515964164 3.47769790955
0.485 -3.33771964042e-13 3.66586298904 -3.66586298905 3.45914240704
0.49 -3.66122039394e-13 3.6464448466 -3.64644484661 3.44040570844
0.495 -3.95984414308e-13 3.62689011115 -3.62689011116 3.42148561835
0.5 -4.23355619479e-13 3.60718296906 -3.60718296906 3.40237989721
0.505 -4.48243714911e-13 3.58730705683 -3.58730705684 3.38308625997
0.51 -4.70667900171e-13 3.56724562643 -3.56724562644 3.36360237472
0.515 -4.90658064832e-13 3.54698171355 -3.54698171355 3.34392586128
0.52 -5.08254283397e-13 3.52649830715 -3.52649830715 3.3240542898
0.525 -5.23506259273e-13 3.50577851864 -3.50577851864 3.30398517925
0.53 -5.36472722593e-13 3.48480574884 -3.48480574884 3.28371599595
0.535 -5.47220786916e-13 3.46356385112 -3.46356385112 3.26324415204
0.54 -5.55825269984e-13 3.44203728908 -3.44203728908 3.24256700395
0.545 -5.6236798388e-13 3.42021128707 -3.42021128707 3.22168185081
0.55 -5.6693700003e-13 3.39807197201 -3.39807197201 3.20058593285
0.555 -5.69625894572e-13 3.37560650511 -3.37560650511 3.17927642981
0.56 -5.70532979666e-13 3.35280320198 -3.35280320198 3.15775045934
0.565 -5.69760526309e-13 3.32965163976 -3.32965163976 3.13600507529
0.57 -5.67413984219e-13 3.3061427503 -3.3061427503 3.11403726618
0.575 -5.63601204275e-13 3.28226889792 -3.28226889792 3.09184395349
0.58 -5.58431668925e-13 3.25802394117 -3.25802394117 3.06942199008
0.585 -5.52015735842e-13 3.23340327741 -3.23340327741 3.04676815858
0.59 -5.44463899957e-13 3.20840386973 -3.20840386972 3.02387916979
0.595 -5.35886078815e-13 3.18302425557 -3.18302425557 3.00075166117
0.6 -5.26390925975e-13 3.15726453669 -3.15726453669 2.9773821953
0.605 -5.16085176954e-13 3.13112635022 -3.13112635022 2.95376725846
0.61 -5.05073031908e-13 3.10461282081 -3.10461282081 2.92990325925
0.615 -4.93455578966e-13 3.07772849395 -3.07772849395 2.9057865273
0.62 -4.81330261816e-13 3.05047925083 -3.05047925083 2.88141331205
0.625 -4.68790394756e-13 3.02287220519 -3.02287220519 2.8567797817
0.63 -4.55924728094e-13 2.99491558284 -2.99491558283 2.83188202225
0.635 -4.42817066354e-13 2.96661858479 -2.96661858479 2.80671603668
0.64 -4.29545941355e-13 2.93799123499 -2.93799123499 2.78127774439
0.645 -4.16184341784e-13 2.90904421395 -2.90904421395 2.7555629807
0.65 -4.02799500448e-13 2.87978867966 -2.87978867965 2.72956749673
0.655 -3.89452739942e-13 2.85023607745 -2.85023607745 2.70328695942
0.66 -3.76199376968e-13 2.82039794063 -2.82039794063 2.67671695187
0.665 -3.63088685107e-13 2.79028568371 -2.7902856837 2.64985297404
0.67 -3.5016391533e-13 2.75991039048 -2.75991039048 2.62269044371
0.675 -3.37462373063e-13 2.72928259923 -2.72928259922 2.59522469794
0.68 -3.25015550132e-13 2.69841208734 -2.69841208734 2.56745099486
0.685 -3.12849309429e-13 2.66730765802 -2.66730765802 2.53936451602
0.69 -3.00984119667e-13 2.6359769317 -2.6359769317 2.51096036921
0.695 -2.89435337112e-13 2.60442614482 -2.60442614482 2.48223359188
0.7 -2.78213530733e-13 2.57265995899 -2.57265995899 2.45317915516
0.705 -2.67324846766e-13 2.54068128321 -2.54068128321 2.42379196856
0.71 -2.56771408261e-13 2.50849111228 -2.50849111228 2.39406688545
0.715 -2.46551744777e-13 2.47608838415 -2.47608838415 2.36399870928
0.72 -2.36661247029e-13 2.44346985924 -2.44346985924 2.33358220069
0.725 -2.2709264093e-13 2.41063002466 -2.41063002466 2.30281208555
0.73 -2.17836475161e-13 2.377561026 -2.377561026 2.27168306398
0.735 -2.08881616145e-13 2.34425262952 -2.34425262952 2.24018982041
0.74 -2.00215744051e-13 2.31069221726 -2.31069221726 2.20832703485
0.745 -1.91825843265e-13 2.27686481752 -2.27686481751 2.17608939527
0.75 -1.83698680669e-13 2.24275317277 -2.24275317277 2.14347161131
0.755 -1.75821264932e-13 2.20833784716 -2.20833784716 2.1104684293
0.76 -1.68181280057e-13 2.17359737495 -2.17359737495 2.07707464877
0.765 -1.60767486431e-13 2.13850845139 -2.13850845139 2.0432851403
0.77 -1.5357008276e-13 2.10304616692 -2.10304616692 2.00909486504
0.775 -1.46581022476e-13 2.06718428495 -2.06718428494 1.97449889577
0.78 -1.39794278439e-13 2.03089556342 -2.03089556341 1.93949243961
0.785 -1.33206050157e-13 1.99415211935 -1.99415211935 1.90407086242
0.79 -1.26814908149e-13 1.95692583525 -1.95692583525 1.86822971495
0.795 -1.20621870672e-13 1.91918880542 -1.91918880542 1.83196476067
0.8 -1.14630408625e-13 1.88091381958 -1.88091381958 1.79527200543
0.805 -1.08846375254e-13 1.84207488027 -1.84207488027 1.75814772877
0.81 -1.03277858085e-13 1.80264774974 -1.80264774974 1.72058851704
0.815 -9.79349515661e-14 1.76261052105 -1.76261052105 1.68259129808
0.82 -9.28294499679e-14 1.72194420692 -1.72194420692 1.64415337758
0.825 -8.79744613433e-14 1.68063333908 -1.68063333908 1.60527247687
0.83 -8.33839447525e-14 1.63866656921 -1.63866656921 1.56594677211
0.835 -7.90721744648e-14 1.5960372618 -1.59603726179 1.52617493468
0.84 -7.50531365386e-14 1.55274406733 -1.55274406733 1.48595617258
0.845 -7.1339865019e-14 1.5087914633 -1.5087914633 1.44529027268
0.85 -6.79437269947e-14 1.46419024843 -1.46419024843 1.4041776435
0.855 -6.48736679304e-14 1.41895797419 -1.41895797419 1.36261935816
0.86 -6.21354310454e-14 1.37311929591 -1.37311929591 1.32061719739
0.865 -5.97307670532e-14 1.32670622355 -1.32670622355 1.27817369202
0.87 -5.76566533051e-14 1.27975825073 -1.27975825073 1.23529216459
0.875 -5.59045443225e-14 1.23232233808 -1.23232233808 1.19197676977
0.88 -5.44596788418e-14 1.18445272489 -1.18445272489 1.14823253296
0.885 -5.33004718606e-14 1.13621054086 -1.13621054086 1.10406538666
0.89 -5.2398023754e-14 1.08766318694 -1.08766318693 1.05948220408
0.895 -5.17157823504e-14 1.0388834519 -1.0388834519 1.01449082948
0.9 -5.12093979114e-14 0.989948328565 -0.989948328565 0.969100104603
0.905 -5.08268152641e-14 0.940937490427 -0.940937490426 0.923319890789
0.91 -5.05086518991e-14 0.891931386796 -0.891931386796 0.877161086109
0.915 -5.01889156712e-14 0.843008911132 -0.843008911131 0.830635637075
0.92 -4.97961208409e-14 0.794244594017 -0.794244594017 0.783756544395
0.925 -4.92548665778e-14 0.745705268785 -0.745705268785 0.736537862319
0.93 -4.84879477202e-14 0.697446154104 -0.697446154104 0.688994691185
0.935 -4.74190735565e-14 0.649506294105 -0.649506294105 0.641143162803
0.94 -4.59762766785e-14 0.601903292616 -0.601903292615 0.593000418416
0.945 -4.40961005544e-14 0.554627273976 -0.554627273975 0.544584579035
0.95 -4.17286613981e-14 0.507633998565 -0.507633998564 0.495914708069
0.955 -3.88436871731e-14 0.460837056705 -0.460837056704 0.447010766231
0.96 -3.54376441804e-14 0.414099059909 -0.414099059908 0.397893558849
0.965 -3.1542069645e-14 0.367221743578 -0.367221743578 0.348584675781
0.97 -2.72332370446e-14 0.319934890205 -0.319934890204 0.299106424279
0.975 -2.26432896335e-14 0.27188397684 -0.271883976839 0.249481755239
0.98 -1.79729867004e-14 0.222616445158 -0.222616445157 0.199734183389
0.985 -1.35062165919e-14 0.171566486739 -0.171566486738 0.149887702062
0.99 -9.62644041888e-15 0.118038230312 -0.118038230311 0.0999666933076
0.995 -6.83524067478e-15 0.0611872115924 -0.0611872115919 0.0499958341665
1 -5.77315972805e-15 0 0 -0
