# p1 0.1 p2 0.1 r1 0.1 r2 0.1 sigma 1 T 1 b1 1 b2 -1 x0 0 Nt 12 Nth 16 m 12 lambda 1e-07
# Jbar1 4.29579949565 Jbar2 4.29579949565 Jvar1 0.493706762721 Jvar2 0.493706762721
# t Xbar Dbar1 Dbar2 Dbar1_perfect_info
0.14 -1.30700348784e-14 8.54288080157 -8.54288080157 4.40500025521
0.145 -1.31146361022e-14 8.49323434131 -8.49323434131 4.39516068979
0.15 -1.31328741982e-14 8.44359884762 -8.44359884762 4.38523052825
0.155 -1.31323805415e-14 8.39397432155 -8.39397432155 4.37520892045
0.16 -1.31211564012e-14 8.34436071333 -8.34436071333 4.36509500741
0.165 -1.31074483062e-14 8.29475792461 -8.29475792461 4.3548879212
0.17 -1.30996269964e-14 8.24516581124 -8.24516581124 4.34458678483
0.175 -1.31060710862e-14 8.19558418641 -8.19558418641 4.33419071206
0.18 -1.31350564052e-14 8.14601282418 -8.14601282418 4.32369880728
0.185 -1.31946518351e-14 8.09645146324 -8.09645146324 4.31311016536
0.19 -1.32926223227e-14 8.0468998108 -8.0468998108 4.30242387149
0.195 -1.34363396215e-14 7.99735754653 -7.99735754653 4.29163900101
0.2 -1.36327011914e-14 7.94782432664 -7.94782432664 4.28075461929
0.205 -1.38880575798e-14 7.89829978776 -7.89829978776 4.26976978148
0.21 -1.42081485008e-14 7.84878355087 -7.84878355087 4.25868353244
0.215 -1.45980477362e-14 7.79927522503 -7.79927522503 4.24749490644
0.22 -1.5062116896e-14 7.74977441096 -7.74977441096 4.23620292709
0.225 -1.56039679964e-14 7.70028070444 -7.70028070444 4.22480660706
0.23 -1.62264347407e-14 7.65079369948 -7.65079369948 4.21330494792
0.235 -1.69315523243e-14 7.60131299125 -7.60131299125 4.20169693993
0.24 -1.77205455264e-14 7.5518381788 -7.5518381788 4.18998156182
0.245 -1.85938247975e-14 7.50236886742 -7.50236886742 4.17815778059
0.25 -1.95509900088e-14 7.45290467085 -7.45290467085 4.16622455123
0.255 -2.05908414845e-14 7.40344521315 -7.40344521315 4.15418081657
0.26 -2.1711397908e-14 7.3539901303 -7.3539901303 4.14202550694
0.265 -2.29099206583e-14 7.30453907152 -7.30453907152 4.12975754
0.27 -2.41829441139e-14 7.2550917004 -7.2550917004 4.11737582042
0.275 -2.55263114345e-14 7.20564769569 -7.20564769569 4.10487923965
0.28 -2.6935215322e-14 7.15620675187 -7.15620675187 4.09226667559
0.285 -2.84042432454e-14 7.10676857951 -7.10676857951 4.07953699236
0.29 -2.99274266095e-14 7.05733290538 -7.05733290538 4.06668903997
0.295 -3.14982933436e-14 7.00789947235 -7.00789947235 4.05372165399
0.3 -3.31099233832e-14 6.95846803913 -6.95846803913 4.04063365525
0.305 -3.47550065254e-14 6.90903837981 -6.90903837981 4.02742384951
0.31 -3.64259021391e-14 6.85961028322 -6.85961028322 4.01409102707
0.315 -3.81147002247e-14 6.81018355218 -6.81018355218 4.00063396246
0.32 -3.98132833265e-14 6.76075800265 -6.76075800266 3.98705141405
0.325 -4.15133888151e-14 6.71133346269 -6.71133346269 3.97334212364
0.33 -4.32066710742e-14 6.66190977138 -6.66190977138 3.95950481608
0.335 -4.48847631438e-14 6.61248677769 -6.61248677769 3.94553819884
0.34 -4.65393373899e-14 6.56306433926 -6.56306433926 3.93144096159
0.345 -4.81621647947e-14 6.51364232113 -6.51364232113 3.91721177573
0.35 -4.97451724834e-14 6.46422059449 -6.46422059449 3.90284929394
0.355 -5.12804991258e-14 6.41479903535 -6.41479903535 3.88835214969
0.36 -5.27605478794e-14 6.36537752333 -6.36537752333 3.87371895673
0.365 -5.41780365651e-14 6.31595594035 -6.31595594035 3.85894830857
0.37 -5.55260447923e-14 6.26653416941 -6.26653416941 3.84403877795
0.375 -5.67980577813e-14 6.21711209346 -6.21711209346 3.82898891627
0.38 -5.79880066555e-14 6.16768959423 -6.16768959423 3.81379725301
0.385 -5.90903050057e-14 6.11826655118 -6.11826655118 3.79846229512
0.39 -6.00998815586e-14 6.06884284056 -6.06884284056 3.78298252638
0.395 -6.1012208807e-14 6.0194183345 -6.0194183345 3.76735640679
0.4 -6.18233274914e-14 5.96999290021 -5.96999290021 3.75158237184
0.405 -6.2529866849e-14 5.92056639927 -5.92056639927 3.73565883188
0.41 -6.31290605739e-14 5.87113868706 -5.87113868706 3.71958417131
0.415 -6.36187584615e-14 5.82170961225 -5.82170961225 3.7033567479
0.42 -6.39974337354e-14 5.77227901646 -5.77227901646 3.68697489197
0.425 -6.42641860835e-14 5.72284673392 -5.72284673392 3.67043690562
0.43 -6.44187404535e-14 5.67341259139 -5.67341259139 3.65374106184
0.435 -6.44614416846e-14 5.62397640809 -5.62397640809 3.6368856037
0.44 -6.43932450758e-14 5.57453799575 -5.57453799575 3.61986874341
0.445 -6.4215703013e-14 5.52509715885 -5.52509715885 3.60268866143
0.45 -6.39309478009e-14 5.47565369483 -5.47565369483 3.58534350548
0.455 -6.35416708645e-14 5.42620739454 -5.42620739454 3.56783138958
0.46 -6.30510985059e-14 5.37675804269 -5.37675804269 3.55015039301
0.465 -6.24629644201e-14 5.32730541845 -5.32730541845 3.53229855925
0.47 -6.17814791882e-14 5.27784929609 -5.27784929609 3.51427389489
0.475 -6.10112969864e-14 5.22838944575 -5.22838944575 3.49607436852
0.48 -6.01574797583e-14 5.17892563422 -5.17892563422 3.47769790955
0.485 -5.92254591135e-14 5.12945762588 -5.12945762588 3.45914240704
0.49 -5.82209962258e-14 5.07998518354 -5.07998518354 3.44040570844
0.495 -5.71501400135e-14 5.03050806949 -5.03050806949 3.42148561835
0.5 -5.60191838926e-14 4.9810260465 -4.9810260465 3.40237989721
0.505 -5.48346213994e-14 4.93153887884 -4.93153887884 3.38308625997
