# p1 2 p2 2 r1 0.1 r2 0.1 sigma 1 T 1 b1 1 b2 -1 x0 0 Nt 12 Nth 16 m 12 lambda 1e-07
# Jbar1 3.83862195805 Jbar2 3.83862195805 Jvar1 0.419153220289 Jvar2 0.419153220289
# t Xbar Dbar1 Dbar2 Dbar1_perfect_info
0 -7.28710261198e-29 9.110448233 -9.110448233 4.64692365239
0.005 6.03152719404e-15 9.06072824973 -9.06072824973 4.63930783607
0.01 9.17507280447e-15 9.01149711931 -9.01149711931 4.63162209542
0.015 1.00940562175e-14 8.96268265101 -8.96268265101 4.62386578465
0.02 9.34407785869e-15 8.91422421104 -8.91422421104 4.61603825185
0.025 7.38578405962e-15 8.86607133684 -8.86607133684 4.60813883885
0.03 4.59658907974e-15 8.81818247497 -8.81818247497 4.60016688118
0.035 1.28132994281e-15 8.77052383426 -8.77052383426 4.59212170799
0.04 -2.31807392013e-15 8.72306834646 -8.72306834646 4.58400264198
0.045 -6.01388777031e-15 8.67579472684 -8.67579472684 4.57580899933
0.05 -9.66469037319e-15 8.62868662765 -8.62868662765 4.56754008962
0.055 -1.31683027942e-14 8.58173187787 -8.58173187787 4.55919521572
0.06 -1.64554586358e-14 8.53492180259 -8.53492180259 4.55077367379
0.065 -1.94841602439e-14 8.48825061638 -8.48825061638 4.54227475311
0.07 -2.22346683751e-14 8.44171488453 -8.44171488453 4.53369773604
0.075 -2.47050756658e-14 8.39531304718 -8.39531304718 4.52504189794
0.08 -2.69074169916e-14 8.34904500092 -8.34904500092 4.51630650707
0.085 -2.88642724496e-14 8.30291173334 -8.30291173334 4.50749082451
0.09 -3.06058212333e-14 8.25691500583 -8.25691500583 4.49859410406
0.095 -3.2167307118e-14 8.21105708046 -8.21105708046 4.48961559214
0.1 -3.3586878615e-14 8.16534048706 -8.16534048706 4.48055452771
0.105 -3.49037691093e-14 8.11976782656 -8.11976782656 4.47141014219
0.11 -3.61567844524e-14 8.07434160727 -8.07434160727 4.46218165931
0.115 -3.7383067555e-14 8.02906411076 -8.02906411076 4.45286829504
0.12 -3.8617111506e-14 7.98393728425 -7.98393728425 4.4434692575
0.125 -3.98899946428e-14 7.93896265681 -7.93896265681 4.43398374682
0.13 -4.12288128146e-14 7.89414127649 -7.8941412765 4.42441095503
0.135 -4.26562858141e-14 7.84947366617 -7.84947366617 4.41475006598
0.14 -4.419051661e-14 7.80495979566 -7.80495979566 4.40500025521
0.145 -4.58448835925e-14 7.76059906808 -7.76059906809 4.39516068979
0.15 -4.76280475514e-14 7.71639031849 -7.71639031849 4.38523052825
0.155 -4.95440565372e-14 7.67233182298 -7.67233182299 4.37520892045
0.16 -5.15925331224e-14 7.62842131672 -7.62842131672 4.36509500741
0.165 -5.37689298742e-14 7.58465601921 -7.58465601921 4.3548879212
0.17 -5.60648400791e-14 7.54103266566 -7.54103266566 4.34458678483
0.175 -5.84683519262e-14 7.49754754304 -7.49754754304 4.33419071206
0.18 -6.09644354584e-14 7.45419652976 -7.45419652976 4.32369880728
0.185 -6.35353526441e-14 7.41097513794 -7.41097513794 4.31311016536
0.19 -6.61610819067e-14 7.36787855746 -7.36787855746 4.30242387149
0.195 -6.88197493765e-14 7.3249017008 -7.3249017008 4.29163900101
0.2 -7.1488060004e-14 7.28203924813 -7.28203924813 4.28075461929
0.205 -7.41417224937e-14 7.23928569194 -7.23928569194 4.26976978148
0.21 -7.67558627864e-14 7.19663538066 -7.19663538066 4.25868353244
0.215 -7.93054215394e-14 7.15408256082 -7.15408256082 4.24749490644
0.22 -8.1765531725e-14 7.11162141737 -7.11162141737 4.23620292709
0.225 -8.41118730961e-14 7.06924611175 -7.06924611175 4.22480660706
0.23 -8.63210008487e-14 7.02695081755 -7.02695081755 4.21330494792
0.235 -8.83706463508e-14 6.98472975345 -6.98472975345 4.20169693993
0.24 -9.02399883082e-14 6.9425772133 -6.9425772133 4.18998156182
0.245 -9.19098931947e-14 6.90048759327 -6.90048759327 4.17815778059
0.25 -9.33631241971e-14 6.8584554159 -6.8584554159 4.16622455123
0.255 -9.45845183122e-14 6.81647535113 -6.81647535113 4.15418081657
0.26 -9.55611315803e-14 6.77454223421 -6.77454223421 4.14202550694
0.265 -9.62823527619e-14 6.73265108059 -6.73265108059 4.12975754
0.27 -9.67399860457e-14 6.69079709782 -6.69079709782 4.11737582042
0.275 -9.69283036352e-14 6.64897569457 -6.64897569457 4.10487923965
0.28 -9.6844069284e-14 6.60718248681 -6.60718248681 4.09226667559
0.285 -9.64865340526e-14 6.56541330146 -6.56541330146 4.07953699236
0.29 -9.58574057296e-14 6.52366417739 -6.52366417739 4.06668903997
0.295 -9.49607935084e-14 6.48193136413 -6.48193136413 4.05372165399
0.3 -9.38031296376e-14 6.44021131846 -6.44021131846 4.04063365525
0.305 -9.23930698595e-14 6.39850069891 -6.3985006989 4.02742384951
0.31 -9.07413745395e-14 6.35679635848 -6.35679635848 4.01409102707
0.315 -8.88607724444e-14 6.31509533581 -6.31509533581 4.00063396246
0.32 -8.67658091718e-14 6.27339484484 -6.27339484484 3.98705141405
0.325 -8.44726822612e-14 6.2316922633 -6.2316922633 3.97334212364
0.33 -8.19990650194e-14 6.18998512016 -6.18998512016 3.95950481608
0.335 -7.93639210941e-14 6.14827108224 -6.14827108224 3.94553819884
0.34 -7.65873118021e-14 6.10654794023 -6.10654794023 3.93144096159
0.345 -7.36901981903e-14 6.06481359418 -6.06481359418 3.91721177573
0.35 -7.06942397576e-14 6.02306603879 -6.02306603879 3.90284929394
0.355 -6.76215917137e-14 5.98130334857 -5.98130334857 3.88835214969
