# p1 100 p2 100 r1 0.1 r2 0.1 sigma 1 T 1 b1 1 b2 -1 x0 0 Nt 12 Nth 16 m 12 lambda 1e-07
# Jbar1 2.53704316509 Jbar2 2.53704316509 Jvar1 0.224471064997 Jvar2 0.224471064997
# t Xbar Dbar1 Dbar2 Dbar1_perfect_info
0 1.16850021586e-29 5.98117421575 -5.98117421575 4.64692365239
0.005 4.05459516005e-16 5.93320206517 -5.93320206517 4.63930783607
0.01 7.73602731945e-16 5.88923191443 -5.88923191443 4.63162209542
0.015 1.11228331678e-15 5.84875496087 -5.84875496087 4.62386578465
0.02 1.42781257743e-15 5.81132475668 -5.81132475668 4.61603825185
0.025 1.72516634604e-15 5.77655061289 -5.77655061289 4.60813883885
0.03 2.0081709208e-15 5.74409156366 -5.74409156366 4.60016688118
0.035 2.27966969173e-15 5.71365085416 -5.71365085416 4.59212170799
0.04 2.54167198845e-15 5.68497091689 -5.68497091689 4.58400264198
0.045 2.79548559711e-15 5.65782880324 -5.65782880324 4.57580899933
0.05 3.04183430654e-15 5.63203203859 -5.63203203859 4.56754008962
0.055 3.28096176122e-15 5.607414871 -5.607414871 4.55919521572
0.06 3.51272281852e-15 5.58383488508 -5.58383488508 4.55077367379
0.065 3.73666353197e-15 5.5611699541 -5.5611699541 4.54227475311
0.07 3.9520908091e-15 5.53931550495 -5.53931550495 4.53369773604
0.075 4.15813272305e-15 5.51818207177 -5.51818207177 4.52504189794
0.08 4.35379039036e-15 5.49769311577 -5.49769311577 4.51630650707
0.085 4.53798226391e-15 5.47778308951 -5.47778308951 4.50749082451
0.09 4.70958162976e-15 5.45839572581 -5.45839572581 4.49859410406
0.095 4.8674480385e-15 5.43948253203 -5.43948253203 4.48961559214
0.1 5.01045334728e-15 5.4210014721 -5.4210014721 4.48055452771
0.105 5.13750299639e-15 5.40291581938 -5.40291581938 4.47141014219
0.11 5.24755309467e-15 5.38519316489 -5.38519316489 4.46218165931
0.115 5.3396238413e-15 5.36780456596 -5.36780456596 4.45286829504
0.12 5.41280976681e-15 5.35072382185 -5.35072382185 4.4434692575
0.125 5.46628723424e-15 5.33392686341 -5.33392686341 4.43398374682
0.13 5.49931960157e-15 5.31739124483 -5.31739124483 4.42441095503
0.135 5.511260409e-15 5.30109572654 -5.30109572654 4.41475006598
0.14 5.50155491942e-15 5.28501993886 -5.28501993886 4.40500025521
0.145 5.46974030709e-15 5.26914411699 -5.26914411699 4.39516068979
0.15 5.41544475845e-15 5.25344889844 -5.25344889844 4.38523052825
0.155 5.33838571969e-15 5.23791517489 -5.23791517489 4.37520892045
0.16 5.23836749839e-15 5.22252399101 -5.22252399101 4.36509500741
0.165 5.11527840107e-15 5.20725648344 -5.20725648344 4.3548879212
0.17 4.96908756461e-15 5.19209385357 -5.19209385357 4.34458678483
0.175 4.79984161764e-15 5.17701736863 -5.17701736863 4.33419071206
0.18 4.60766128737e-15 5.16200838581 -5.16200838582 4.32369880728
0.185 4.39273804859e-15 5.14704839476 -5.14704839476 4.31311016536
0.19 4.15533089405e-15 5.1321190743 -5.1321190743 4.30242387149
0.195 3.89576328972e-15 5.11720235959 -5.11720235959 4.29163900101
0.2 3.61442036365e-15 5.10228051646 -5.10228051646 4.28075461929
0.205 3.31174636404e-15 5.08733621979 -5.08733621979 4.26976978148
0.21 2.9882424101e-15 5.07235263358 -5.07235263358 4.25868353244
0.215 2.64446454847e-15 5.0573134902 -5.0573134902 4.24749490644
0.22 2.28102211853e-15 5.04220316718 -5.04220316718 4.23620292709
0.225 1.89857642108e-15 5.02700675955 -5.02700675955 4.22480660706
0.23 1.49783967757e-15 5.01171014665 -5.01171014665 4.21330494792
0.235 1.07957426061e-15 4.99630005211 -4.99630005211 4.20169693993
0.24 6.44592170637e-16 4.98076409618 -4.98076409618 4.18998156182
0.245 1.93754729132e-16 4.96509083968 -4.96509083968 4.17815778059
0.25 -2.72027545147e-16 4.9492698191 -4.9492698191 4.16622455123
0.255 -7.51794913637e-16 4.93329157258 -4.93329157258 4.15418081657
0.26 -1.24453828812e-15 4.91714765653 -4.91714765653 4.14202550694
0.265 -1.74919903427e-15 4.90083065293 -4.90083065293 4.12975754
0.27 -2.26466875033e-15 4.88433416742 -4.88433416743 4.11737582042
0.275 -2.78978906303e-15 4.86765281847 -4.86765281847 4.10487923965
0.28 -3.32335148292e-15 4.85078221777 -4.85078221777 4.09226667559
0.285 -3.86409736045e-15 4.83371894255 -4.83371894255 4.07953699236
0.29 -4.41071798307e-15 4.81646050011 -4.81646050011 4.06668903997
0.295 -4.96185485238e-15 4.79900528512 -4.79900528512 4.05372165399
0.3 -5.51610017791e-15 4.78135253053 -4.78135253053 4.04063365525
0.305 -6.07199762241e-15 4.76350225239 -4.76350225239 4.02742384951
0.31 -6.62804333054e-15 4.74545518965 -4.74545518965 4.01409102707
0.315 -7.18268727013e-15 4.72721273938 -4.72721273938 4.00063396246
0.32 -7.73433491214e-15 4.70877688819 -4.70877688819 3.98705141405
0.325 -8.28134927203e-15 4.69015014079 -4.69015014079 3.97334212364
0.33 -8.82205333169e-15 4.67133544607 -4.67133544607 3.95950481608
0.335 -9.35473285771e-15 4.65233612184 -4.65233612184 3.94553819884
0.34 -9.87763962767e-15 4.63315577858 -4.63315577858 3.93144096159
0.345 -1.03889950725e-14 4.61379824316 -4.61379824316 3.91721177573
0.35 -1.0886994339e-14 4.59426748312 -4.59426748312 3.90284929394
0.355 -1.13698107729e-14 4.57456753215 -4.57456753215 3.88835214969
0.36 -1.18356008178e-14 4.55470241739 -4.55470241739 3.87371895673
0.365 -1.22825093239e-14 4.53467608915 -4.53467608915 3.85894830857
0.37 -1.27086752533e-14 4.51449235369 -4.51449235369 3.84403877795
0.375 -1.31122377674e-14 4.49415480934 -4.49415480934 3.82898891627
0.38 -1.3491342677e-14 4.47366678663 -4.47366678663 3.81379725301
0.385 -1.38441492331e-14 4.45303129279 -4.45303129279 3.79846229512
0.39 -1.41688372309e-14 4.43225096092 -4.43225096092 3.78298252638
0.395 -1.44636143986e-14 4.41132800421 -4.41132800421 3.76735640679
0.4 -1.47267240386e-14 4.39026417553 -4.39026417553 3.75158237184
0.405 -1.49564528838e-14 4.3690607324 -4.3690607324 3.73565883188
