# p1 3 p2 3 r1 0.1 r2 0.1 sigma 1 T 1 b1 1 b2 -1 x0 0 Nt 16 Nth 24 m 16 lambda 1e-07
# Jbar1 3.69478889951 Jbar2 3.69478889951 Jvar1 0.396887860208 Jvar2 0.396887860208
# t Xbar Dbar1 Dbar2 Dbar1_perfect_info
0.655 -8.83584951043e-16 3.34825548802 -3.34825548802 2.70328695942
0.66 -8.36884497489e-16 3.30300214253 -3.30300214253 2.67671695187
0.665 -7.90611580209e-16 3.25762134376 -3.25762134376 2.64985297404
0.67 -7.45297335574e-16 3.21211333446 -3.21211333446 2.62269044371
0.675 -7.0145698026e-16 3.16647825598 -3.16647825598 2.59522469794
0.68 -6.59580794828e-16 3.12071615469 -3.12071615469 2.56745099486
0.685 -6.20125855545e-16 3.07482699289 -3.07482699289 2.53936451602
0.69 -5.83508679045e-16 3.02881066424 -3.02881066424 2.51096036921
0.695 -5.50098921621e-16 2.98266701349 -2.98266701349 2.48223359188
0.7 -5.2021424837e-16 2.93639586033 -2.93639586033 2.45317915516
0.705 -4.94116457766e-16 2.88999702697 -2.88999702697 2.42379196856
0.71 -4.72008914862e-16 2.84347036889 -2.84347036889 2.39406688545
0.715 -4.54035312047e-16 2.7968158084 -2.7968158084 2.36399870928
0.72 -4.4027974071e-16 2.75003337008 -2.75003337008 2.33358220069
0.725 -4.30768021206e-16 2.70312321752 -2.70312321752 2.30281208555
0.73 -4.25470203021e-16 2.65608569041 -2.65608569041 2.27168306398
0.735 -4.24304112956e-16 2.60892134111 -2.60892134111 2.24018982041
0.74 -4.27139797528e-16 2.56163096958 -2.56163096958 2.20832703485
0.745 -4.33804677623e-16 2.51421565588 -2.51421565588 2.17608939527
0.75 -4.4408920985e-16 2.46667678897 -2.46667678897 2.14347161131
0.755 -4.57752831029e-16 2.41901609083 -2.41901609083 2.1104684293
0.76 -4.7452995094e-16 2.37123563493 -2.37123563493 2.07707464877
0.765 -4.94135754752e-16 2.32333785806 -2.32333785806 2.0432851403
0.77 -5.16271581455e-16 2.27532556455 -2.27532556455 2.00909486504
0.775 -5.40629658884e-16 2.22720192224 -2.22720192224 1.97449889577
0.78 -5.66897000264e-16 2.17897044946 -2.17897044946 1.93949243961
0.785 -5.94758302056e-16 2.13063499268 -2.13063499268 1.90407086242
0.79 -6.23897728558e-16 2.08219969442 -2.08219969442 1.86822971495
0.795 -6.53999525156e-16 2.0336689516 -2.0336689516 1.83196476067
0.8 -6.84747469031e-16 1.98504736452 -1.98504736452 1.79527200543
0.805 -7.15823242706e-16 1.93633967704 -1.93633967704 1.75814772877
0.81 -7.46903901057e-16 1.88755070884 -1.88755070884 1.72058851704
0.815 -7.77658694411e-16 1.83868528112 -1.83868528112 1.68259129808
0.82 -8.07745607136e-16 1.78974813721 -1.78974813721 1.64415337758
0.825 -8.36808069521e-16 1.74074386018 -1.74074386018 1.60527247687
0.83 -8.64472397338e-16 1.69167678972 -1.69167678972 1.56594677211
0.835 -8.90346603606e-16 1.64255094111 -1.64255094111 1.52617493468
0.84 -9.14021305536e-16 1.59336992918 -1.59336992918 1.48595617258
0.845 -9.35073509867e-16 1.54413690073 -1.54413690073 1.44529027268
0.85 -9.53074094372e-16 1.49485447892 -1.49485447892 1.4041776435
0.855 -9.67599803426e-16 1.4455247233 -1.4455247233 1.36261935816
0.86 -9.78250531045e-16 1.39614910942 -1.39614910942 1.32061719739
0.865 -9.84672564103e-16 1.34672853168 -1.34672853168 1.27817369202
0.87 -9.86588288344e-16 1.29726333277 -1.29726333277 1.23529216459
0.875 -9.83832605206e-16 1.24775336313 -1.24775336313 1.19197676977
0.88 -9.76395951578e-16 1.19819807255 -1.19819807255 1.14823253296
0.885 -9.64473338341e-16 1.14859663568 -1.14859663568 1.10406538666
0.89 -9.48518205653e-16 1.09894811173 -1.09894811173 1.05948220408
0.895 -9.2929910988e-16 1.04925163712 -1.04925163712 1.01449082948
0.9 -9.07956282447e-16 0.999506647874 -0.999506647874 0.969100104603
0.905 -8.86053905716e-16 0.949713126012 -0.949713126012 0.923319890789
0.91 -8.65622503203e-16 0.899871861293 -0.899871861293 0.877161086109
0.915 -8.49184105713e-16 0.849984715827 -0.849984715827 0.830635637075
0.92 -8.39750792596e-16 0.800054874876 -0.800054874876 0.783756544395
0.925 -8.40784775864e-16 0.750087061952 -0.750087061952 0.736537862319
0.93 -8.56105348031e-16 0.700087690288 -0.700087690288 0.688994691185
0.935 -8.89724701714e-16 0.650064915726 -0.650064915726 0.641143162803
0.94 -9.45590795236e-16 0.600028547943 -0.600028547943 0.593000418416
0.945 -1.02721102407e-15 0.549989767558 -0.549989767558 0.544584579035
0.95 -1.13712539807e-15 0.499960585938 -0.499960585938 0.495914708069
0.955 -1.27619214899e-15 0.449952972281 -0.449952972281 0.447010766231
0.96 -1.44264212634e-15 0.399977558671 -0.399977558671 0.397893558849
0.965 -1.63085089967e-15 0.350041818087 -0.350041818087 0.348584675781
0.97 -1.82976908497e-15 0.300147592598 -0.300147592598 0.299106424279
0.975 -2.02094195597e-15 0.250287829118 -0.250287829118 0.249481755239
0.98 -2.17603878729e-15 0.200442357724 -0.200442357724 0.199734183389
0.985 -2.25380049492e-15 0.150572522669 -0.150572522669 0.149887702062
0.99 -2.1963008744e-15 0.100614448415 -0.100614448415 0.0999666933076
0.995 -1.92440196247e-15 0.0504706921492 -0.0504706921492 0.0499958341665
1 -1.33226762955e-15 0 0 -0
