# p1 3000 p2 3000 r1 0.1 r2 0.1 sigma 1 T 1 b1 1 b2 -1 x0 0 Nt 12 Nth 16 m 12 lambda 1e-07
# Jbar1 2.19563376963 Jbar2 2.19563376961 Jvar1 0.173040447682 Jvar2 0.173040447686
# t Xbar Dbar1 Dbar2 Dbar1_perfect_info
0.685 -1.249990089e-11 2.61980528944 -2.61980528941 2.53936451602
0.69 -1.22320027478e-11 2.58919918778 -2.58919918775 2.51096036921
0.695 -1.19647828895e-11 2.55844926551 -2.55844926547 2.48223359188
0.7 -1.17025052805e-11 2.52756400805 -2.52756400801 2.45317915516
0.705 -1.14493897894e-11 2.49654923778 -2.49654923774 2.42379196856
0.71 -1.12095556516e-11 2.46540788042 -2.46540788037 2.39406688545
0.715 -1.09869649e-11 2.43413975929 -2.43413975924 2.36399870928
0.72 -1.07853664151e-11 2.40274142151 -2.40274142146 2.33358220069
0.725 -1.06082412687e-11 2.37120600015 -2.3712060001 2.30281208555
0.73 -1.04587500565e-11 2.3395231163 -2.33952311626 2.27168306398
0.735 -1.03396829281e-11 2.30767882493 -2.30767882488 2.24018982041
0.74 -1.02534130293e-11 2.27565560789 -2.27565560785 2.20832703485
0.745 -1.02018540774e-11 2.2434324177 -2.24343241766 2.17608939527
0.75 -1.01864227843e-11 2.21098477486 -2.21098477483 2.14347161131
0.755 -1.02080068304e-11 2.17828492151 -2.17828492148 2.1104684293
0.76 -1.02669390764e-11 2.1453020336 -2.14530203358 2.07707464877
0.765 -1.03629786724e-11 2.11200249334 -2.11200249333 2.0432851403
0.77 -1.04952996882e-11 2.07835022306 -2.07835022305 2.00909486504
0.775 -1.06624878459e-11 2.04430708101 -2.04430708102 1.97449889577
0.78 -1.08625458839e-11 2.00983331908 -2.00983331908 1.93949243961
0.785 -1.10929080127e-11 1.97488810118 -1.9748881012 1.90407086242
0.79 -1.13504638554e-11 1.93943008087 -1.9394300809 1.86822971495
0.795 -1.16315921733e-11 1.903418035 -1.90341803503 1.83196476067
0.8 -1.19322045847e-11 1.86681154989 -1.86681154993 1.79527200543
0.805 -1.22477993699e-11 1.82957175491 -1.82957175496 1.75814772877
0.81 -1.25735253357e-11 1.79166209721 -1.79166209726 1.72058851704
0.815 -1.29042555721e-11 1.75304915011 -1.75304915016 1.68259129808
0.82 -1.32346707832e-11 1.71370344611 -1.71370344617 1.64415337758
0.825 -1.35593517065e-11 1.6736003239 -1.67360032396 1.60527247687
0.83 -1.38728799515e-11 1.63272077713 -1.63272077719 1.56594677211
0.835 -1.4169946388e-11 1.59105229081 -1.59105229087 1.52617493468
0.84 -1.44454659985e-11 1.54858964945 -1.54858964951 1.48595617258
0.845 -1.46946978711e-11 1.50533569876 -1.50533569882 1.44529027268
0.85 -1.49133687574e-11 1.4613020407 -1.46130204076 1.4041776435
0.855 -1.50977983464e-11 1.41650963937 -1.41650963942 1.36261935816
0.86 -1.52450241068e-11 1.37098931251 -1.37098931256 1.32061719739
0.865 -1.53529232415e-11 1.3247820811 -1.32478208114 1.27817369202
0.87 -1.54203289544e-11 1.27793934647 -1.2779393465 1.23529216459
0.875 -1.54471378755e-11 1.23052286162 -1.23052286164 1.19197676977
0.88 -1.54344051005e-11 1.18260446008 -1.1826044601 1.14823253296
0.885 -1.53844229002e-11 1.13426550275 -1.13426550276 1.10406538666
0.89 -1.53007787159e-11 1.0855959993 -1.0855959993 1.05948220408
0.895 -1.51883876025e-11 1.03669335734 -1.03669335734 1.01449082948
0.9 -1.50534937919e-11 0.987660708805 -0.987660708792 0.969100104603
0.905 -1.49036355377e-11 0.938604758636 -0.938604758618 0.923319890789
0.91 -1.47475668583e-11 0.889633097169 -0.889633097146 0.877161086109
0.915 -1.45951292254e-11 0.840850912739 -0.840850912714 0.830635637075
0.92 -1.4457065639e-11 0.79235703674 -0.792357036715 0.783756544395
0.925 -1.43447689016e-11 0.74423924838 -0.744239248358 0.736537862319
0.93 -1.42699552314e-11 0.696568761402 -0.696568761384 0.688994691185
0.935 -1.42442536609e-11 0.649393809742 -0.649393809733 0.641143162803
0.94 -1.42787009286e-11 0.602732243611 -0.602732243612 0.593000418416
0.945 -1.43831308065e-11 0.556563041735 -0.556563041749 0.544584579035
0.95 -1.45654459971e-11 0.510816639518 -0.510816639547 0.495914708069
0.955 -1.48307598931e-11 0.465363966659 -0.465363966707 0.447010766231
0.96 -1.51803946128e-11 0.420004081261 -0.420004081326 0.397893558849
0.965 -1.56107208013e-11 0.374450280713 -0.374450280796 0.348584675781
0.97 -1.61118237298e-11 0.328314562637 -0.328314562736 0.299106424279
0.975 -1.6665979222e-11 0.281090301848 -0.281090301959 0.249481755239
0.98 -1.72459218926e-11 0.232133001753 -0.232133001869 0.199734183389
0.985 -1.7812887095e-11 0.180638970691 -0.180638970803 0.149887702062
0.99 -1.83144068427e-11 0.12562176561 -0.125621765705 0.0999666933076
0.995 -1.86818387912e-11 0.0658862369688 -0.065886237028 0.0499958341665
1 -1.88276061408e-11 0 0 -0
